22.5658783681522,30.5950306969905,28.7756991697833,31.2311573220726,26.6352453116342
35.629880872314,27.6531800737112,32.7567730111384,31.4685415095807,29.8555770010082
25.5942599851218,22.7462470769971,19.6976732525613,29.5771017660767,24.6672030920673
100,100,100,100,100
53.0260915987117,57.1363924661433,55.0908310075622,62.6673475340189,58.2714207494674
72.3528142367045,68.5397231755952,74.0866373090425,70.0502731452063,69.8035729278165
74.0669926006838,79.5057550972781,76.3559784170655,77.5248285047464,70.3643893970193
95.76483930029,94.8589922421225,100,100,100
51.3304471088242,55.222819600806,55.7511313507513,60.1069321242773,52.1472839113652
76.1437992536669,65.7575221131277,75.8368495290976,77.3950250476823,76.8935532240026
65.6271460144147,62.2734451394229,52.2901408887993,61.7696099090775,66.7349189549912
100,100,100,100,100
100,100,100,100,100
94.502201366052,100,100,100,100
100,100,100,100,100
100,100,100,100,100
6.06601619869805,5.71574024112976,1.83670672347239,-11.93970188437,5.5581621887433
-26.1385103123908,-19.3711978976299,-26.283409947446,-21.8217790359522,-17.7508928004365
-21.1847145292885,-10.7210126803591,-16.6127880538726,2.54233288432629,-14.9178365827847
79.6204000582576,79.6204000582576,89.800000038743,89.800000038743,89.800000038743
53.3366410867524,40.2576195335849,49.4483339309771,49.5219800093522,46.3971465064637
44.4569851401008,49.0335511264694,39.3748577209113,49.3473859637316,44.1653003277693
38.7740991013603,43.6246678233731,37.7013155777465,47.2312979333119,40.4175632624249
89.800000038743,91.6400002491474,88.7224493030006,89.800000038743,89.800000038743
45.0301773419673,44.4456803072202,56.160835001122,42.3473373502661,41.2555166957579
52.8248587349263,48.7294414182691,56.2495812528337,47.2919060058716,48.2971063759994
30.2896282242796,27.1509706250096,31.1568701333354,45.0074242603668,28.7716215709989
89.800000038743,99.8000001877546,89.800000038743,84.5022012170404,100
99.8000001877546,87.9716091207478,100,100,100
89.800000038743,97.7014376594443,93.3201609282302,100,100
88.3016371113749,89.800000038743,99.8000001877546,89.800000038743,100
100,100,100,100,100


status encounters counters
18572,1370,1278,0,567,86,84,2,560,87,99,0,0,1,0,0,872,300,315,7,120,62,56,6,103,53,78,4,2,3,4,0
