-1.23875383448075,-1.12340006412308,-1.3928824243052,-1.85056442427318,-2.51508596449127
-1.59227591858573,-1.95113493549009,-1.21002544489117,-2.72095929438031,-1.96198635503981
-1.44891991366556,-1.90996240723932,-4.82371386668622,-2.0188862471359,-8.57531248458921
100,100,81.0289014157055,100,100
-4.00518491788567,-1.66239073920157,-2.47970176562235,-2.97470606687718,-2.66926285091246
-6.27616796445224,-2.93991541746023,-3.15672414474847,-4.99823080870263,-5.19239781489943
-3.76730994588382,-3.29221372607998,-4.11957302272934,-4.86616598401739,-4.6462500153424
100,100,100,100,100
-2.49270370564907,-3.96822135148195,-4.74731347665746,-2.15392316911146,-2.27046736822556
-1.52211177473015,-6.10216546807007,-2.91017923688531,-5.19712741491181,-2.55360522051182
-2.09131998150996,-5.58642786637841,-5.54396530703805,-5.82531876373024,-10.5483829903297
100,100,100,100,100
100,100,100,100,100
100,100,100,100,100
100,100,100,100,100
100,100,100,100,100
-6.18197574542393,-5.27372945857103,-8.95162855147203,-20.8078030002862,-5.6464598993241
-20.9504782797714,-31.0311830349766,-8.53316242329931,-9.92703144399397,-18.3789029636795
-10.8435202158399,-7.19902208579306,-12.0911937193131,-13.7767547184935,-9.13234214547148
-31.9401391229211,-17.7017843155487,-17.7428886811775,-16.3699936276738,-30.0373371759579
-26.6180177064632,-7.33895149264678,-22.2627381566474,-19.8728545960891,-14.9657033482004
-21.3241767556537,-16.809306533829,-14.2184017348554,-30.9832519709777,-8.60947685112418
-1.91817424963075,-7.0538706260488,-15.9686419464401,-4.97255501539802,-19.7465055381674
-25.8176845236522,-20.5085292744273,-15.768775789535,-13.7559294854253,-14.4399391439657
-12.9823063687255,-21.3857921763086,-12.6215778784835,-24.4192440407355,-12.2066152486068
-11.6973516145777,-10.8663885657289,-11.4214958172591,-19.1693880638291,-19.5228698806654
-21.8346320502962,-5.5970523143635,-36.4353138691451,-9.90740879890104,-9.72186163770306
-27.0895735227121,-11.4151045604726,-29.7593620208596,-20.4277373515156,-13.5086266872684
-16.0361625576013,-25.314796821744,-26.1031399536519,-18.0370557035972,-24.1666815934655
-18.538478130351,-33.7424942740211,-24.0565557557168,-11.1196155691455,-42.6269505666195
27.6344683086025,22.686188184973,30.6248780532191,-7.5888039914387,58.1081182193529
100,100,100,100,100


status encounters counters
267512,78139,34850,1,18681,7664,2447,0,16829,7383,2154,0,0,0,0,0,74052,40212,24534,4419,16215,7927,2729,428,15628,8493,3135,480,962,569,109,0
