16.0659198116918,16.5759752993244,16.4270798781773,16.7009358407019,15.6743983639594
16.4844777937937,16.3930009053296,16.5222128495908,16.1140504354185,15.1002225496754
16.1914225997547,17.847212357458,16.5549987036099,17.3466038661118,15.362166573568
100,100,100,100,100
15.6561655628189,18.6412751310371,19.1160820398385,19.7349823962951,15.6854835754043
16.8594729387823,18.9716771684791,19.3298782605534,16.8558778735139,16.048564084219
21.0468961071869,22.9768914221121,17.5800846515958,23.9345503519422,21.114978628752
100,100,100,100,100
18.0726344658732,16.9572874956746,19.1237476807162,18.0213725826297,16.0272790257588
19.003310806196,16.319272423894,19.7747300804255,16.7695156565492,17.4466759831173
23.2898011890408,20.6963117107103,19.8022595488113,22.8617716953619,19.5615754684875
100,100,100,100,100
100,100,100,100,100
100,100,100,100,100
100,100,100,100,100
100,100,100,100,100
14.0152326706518,9.11386666209317,14.3606467136364,13.8347995722996,13.3516825929874
13.2773424252457,11.2680236835161,1.90008756000116,11.8799252957962,12.2775865737977
10.8427532554905,12.5288716051092,2.34128882054309,11.4080623774895,5.93195670811509
-9.71436139383411,2.04315953677752,4.90370695169803,5.14007231089183,11.6012373756696
8.81479152542397,-1.27181467518294,2.4033394728006,3.83358567937132,2.829509668643
19.6486337048323,4.80144519215019,8.47768184232356,1.54112881155392,16.8693759468469
13.1126140108428,11.3023800620581,1.92619900865914,-0.188013276222335,11.4770876350519
30.6490107850245,19.4773089813052,12.4388199228129,24.5438994853398,21.2219180490053
-9.92378904713487,4.84816015411132,2.44029146611219,14.5735919003785,3.70238258956711
15.517574384306,3.51147874497013,13.0047320771154,5.24511240965973,-5.92452508868821
4.80246663328718,15.5995138823941,12.3989242658722,9.86523413383013,14.3286742655586
13.8350317859674,36.7827047157465,28.3089513121243,14.579894461531,9.62455546059987
2.01127476995346,15.678305464826,18.2598724242034,14.0066628087956,14.0096575830885
11.9386251088255,10.2324153510644,19.5729996656987,25.3826876137067,28.6215388790547
41.2454938471522,40.6211201789299,88.8348475311852,39.7745937744669,70.9252768832956
100,100,100,100,100


status encounters counters
109806,31221,14717,0,7870,3117,1026,0,6863,3093,909,0,0,0,0,0,30434,16332,10146,1783,6722,3279,1103,177,6479,3390,1347,198,420,234,46,0
