-1.54685801155675,-2.29269771061235,-1.57384245705864,-1.98044521221389,-4.0574184796377
-2.03561562360044,-3.8240805838061,-1.65916679216999,-6.03163462008191,-2.21846908552127
-3.34811315660078,-1.84945031351178,-4.35332841747222,-1.62953304797137,-2.58947222000899
100,100,81.0289014157055,100,100
-4.11711276280365,-1.8626477809154,-3.78499349258201,-3.90961847774232,-3.43230828846997
-14.718462093038,-2.68272314229488,-5.58786204360466,-7.02297493095005,-7.46101062335539
-9.41598286865921,-2.52328932932877,-4.71070104824574,-3.08297721971807,-3.90867111498919
100,100,100,100,100
-2.945840884915,-8.04371114706005,-3.22379439931359,-6.38684019071523,-4.14892327716746
-1.85475234234549,-5.39763458603783,-2.88459336406848,-10.2043691671472,-5.78896655635405
-2.9361522582531,-8.47016800083762,-10.9161661826758,-4.42901097862212,-8.79517224308806
100,100,100,100,100
100,100,100,100,100
100,100,100,100,100
100,100,100,100,100
100,100,100,100,100
-10.0650486808443,-12.34567487602,-7.29186455553627,-7.51249793390893,-16.289519961054
-19.8035415302027,-12.6372928680779,-6.91073050808329,-12.3030939543558,-14.1473701871296
-24.9724705092803,-19.8969948460669,-15.5580958925226,-12.0041210425978,-10.5131870402022
-29.3801370726996,-27.2387714438204,-43.0861700774139,-16.8347474225392,-29.4496284634765
-12.5744119964159,-6.32406318328389,-22.4712723000751,-19.2396734145742,-20.6934810705936
-11.4910564716867,-19.4472442521536,-15.7214939823728,-25.6869342163078,-16.5456401313955
-19.8390230322977,-11.1378581339863,-23.0164821955752,-26.0691560589512,-17.5913695141951
-24.5513666496204,-24.0762633169833,-26.7912306467274,-22.7381495623858,-36.0288664161188
-15.952333528618,-22.8112099738881,-27.9193576873478,-23.5979499173599,-32.5980754634173
-22.0861205625222,-33.1919220986683,-32.0910413585877,-18.9340355226733,-22.5753081773266
-17.0793863856581,-28.4089376196317,-24.0983940167402,-13.9794886461006,-20.3521055039912
-20.2839967090185,-16.4978478480021,-24.7505355242134,-25.265003745318,-34.3973878248154
-15.3656437800176,-35.6916491473079,-38.4980877664763,-19.0708357566371,-23.3279920525715
-30.683138984934,-23.6666363109991,-26.3307569370251,-25.0453362001732,-18.1364301692164
-13.6966599509441,-8.27857799311236,0.747193840113026,-25.4840101400843,21.4759907051271
100,100,100,100,100


status encounters counters
372487,108744,49063,1,26016,10455,3429,0,23101,10210,2992,0,0,0,0,0,102854,55907,34297,6118,22629,10936,3828,572,21550,11799,4483,651,1294,759,160,0
