0.337524570538575,0.340117069090523,0.361110349672827,0.39063171765276,0.238729024589478
0.0817685101116195,0.0399021184873594,0.396174134415245,0.0847390728375924,-0.160760547261825
-1.5987297491938,-2.15343714264457,-1.95916647349424,0.561739913108826,-1.21971341449439
47.2484755445822,43.7919845317404,47.5213365363639,43.3992281808519,51.5293668227898
0.182819815325305,-1.24687937084418,-0.895506638857848,-1.1248814549277,-0.970785539883472
-4.19084716098881,-3.49665835050535,-0.171382574645164,-2.43909734351833,-5.1652194398692
0.279469388774399,0.647517369739498,-0.707946256428386,-0.507835529322628,-0.827935752232476
10.5608757502412,10.6751620189505,9.67420953837564,10.975206132971,6.19960216314842
-1.40964073999704,0.197153660415817,-1.67820133990496,-1.24349331265614,-1.29185026755289
-4.32307138774321,-1.11994417008313,-0.182915169176651,-6.26901545002728,-0.589370951526791
1.16436769143586,-1.03667132221695,-12.1418765643509,-1.73423878954147,-1.03690784564232
12.7839699354616,12.2168763420776,12.472980314067,8.77105199271488,13.3998608566216
46.2975341583721,43.3717383754575,39.5603196919689,44.5507921885272,45.6429838520159
10.6547014411966,11.2261851431272,9.1488815427889,8.58131966503225,10.3129405592016
4.12111864881664,4.3864326899562,-1.9354593793798,32.4971029553982,-1.24865605716547
100,100,100,100,100
-0.909789042038995,-4.1864853659442,0.405574954201839,-2.57287234825442,-3.87937245837058
-12.8446079944182,-20.8292373804105,0.343759910926283,-9.49652513552278,-14.1187813625311
-13.1933801330987,-11.3513214804146,-17.1359256927393,-18.7680389372708,-11.1559344393927
-30.2605950750218,-35.8256337534858,-28.0108443150473,-16.3464049447612,-30.3766274205975
-6.79831959057211,-12.3291492078703,-5.04892390978264,0.465518336624126,-7.84180331743011
-18.667785841706,-2.58691473779954,-21.0917781831648,-17.3813778359186,-24.3095612166027
-10.5000064350016,-3.99067630903931,-6.86256986157394,-8.02990629236919,-7.1570867306995
-11.7682063447072,-23.7296489453045,-26.7193560983019,-28.530010304699,-33.2965706829755
-9.09622216022625,-8.37644097787548,-3.61057062933741,-9.63846804945543,-10.6649845319585
-15.752036284658,-19.8751980229587,-1.72707754878698,-15.48749807514,-30.3818377412763
-8.35520165194985,-14.863558934814,-12.5263497119006,0.686923760687412,-21.7974696203453
-30.7337129033814,-32.341876262522,-19.723721974114,-26.3521169466731,-28.4140888115245
-28.8380543471227,-9.56824795590802,-22.0270964838923,-23.4896770453246,-19.9881837694293
-15.6037510949051,-19.6253599499012,-18.2007583206314,-20.3475178921084,-21.7053282888229
-2.51960509041693,-11.0586953820746,-5.24238377376532,13.4340236444093,-2.64835877205928
9.92180737487613,2.23831636549066,11.8472277508464,10.8459285788556,12.2273698628431
